date,time,DOY,Pa_2_1_1,Ta_2_1_1,Ta_2_2_1,RH_2_2_1,RH_2_1_1,MWS_2_1_1,WD_2_1_1,P_2_1_1,SWin_2_1_1,SWout_2_1_1,LWin_2_1_1,LWout_2_1_1,Rn_2_1_1,Ts_2_3_1,Ts_2_4_1,Ts_2_5_1,Ts_2_6_1,Ts_2_7_1,Ts_2_8_1,Ts_2_9_1,SWC_2_4_1,SWC_2_6_1,SWC_2_7_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[Pa],[K],[K],[%],[%],[m/s],[Degrees_past_North],[m],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[K],[K],[K],[K],[K],[K],[K],[m^3/m^3],[m^3/m^3],[m^3/m^3]
2015-07-16,10:30,197.4374,99796.7,278.727,278.71,100.0,99.6667,7.95207,358.547,0.0009,43.5233,3.56,342.213,343.893,38.28,279.993,279.14,276.353,274.34,272.903,272.2,270.77,0.285333,0.618533,0.6204
2015-07-16,11:00,197.4582,99799.7,278.683,278.687,99.8667,99.3667,8.14126,353.167,0.0003,64.0367,6.28,343.17,344.13,56.8033,279.92,279.233,276.36,274.34,272.9,272.2,270.77,0.283533,0.620367,0.626
2015-07-16,11:30,197.479,99838.0,278.623,278.633,99.4333,98.8667,8.01401,348.399,0.0003,61.5433,5.77667,342.79,343.737,54.8167,279.857,279.257,276.34,274.34,272.91,272.21,270.77,0.281433,0.6214,0.6314
2015-07-16,12:00,197.4999,99858.0,278.49,278.493,99.6,99.0667,8.34978,347.7,0.0001,58.1133,5.25333,341.443,342.987,51.32,279.78,279.113,276.303,274.33,272.903,272.2,270.77,0.2799,0.622033,0.635833
2015-07-16,12:30,197.5207,99858.0,278.577,278.597,99.8,99.2667,8.44824,350.7,0.0001,80.16,8.31667,341.817,343.82,69.84,279.723,279.193,276.267,274.323,272.903,272.2,270.77,0.278333,0.622667,0.638
2015-07-16,13:00,197.5415,99864.0,278.693,278.75,99.2333,98.5333,9.02038,350.5,0.0002,127.15,15.78,343.09,345.193,109.267,279.723,279.49,276.23,274.32,272.907,272.203,270.77,0.2769,0.623033,0.639267
2015-07-16,13:30,197.5624,99898.0,278.79,278.83,98.8667,98.2667,8.64645,351.1,0.0,105.44,12.7467,343.003,345.297,90.4,279.713,279.547,276.193,274.317,272.91,272.21,270.77,0.2771,0.6234,0.640167
2015-07-16,14:00,197.5832,99922.0,278.823,278.833,97.7333,96.8333,8.85292,352.034,0.0,89.35,10.7133,339.43,344.807,73.2633,279.697,279.44,276.157,274.307,272.91,272.21,270.77,0.276067,0.6238,0.640633
2015-07-16,14:30,197.604,99926.7,278.977,278.957,97.1667,96.1667,8.73543,352.6,0.0,75.35,8.75667,339.207,345.0,60.8,279.66,279.31,276.12,274.297,272.91,272.21,270.77,0.2745,0.624033,0.640933
2015-07-16,15:00,197.6249,99963.0,278.943,278.897,97.5333,96.6,8.38902,348.566,0.0,53.23,4.86667,339.567,344.403,43.53,279.623,279.167,276.083,274.29,272.91,272.21,270.77,0.273033,0.624533,0.641033
2015-07-16,15:30,197.6457,99975.7,278.9,278.87,97.6333,96.7,8.71578,348.333,0.0004,64.35,5.79,341.227,344.487,55.3033,279.593,279.143,276.05,274.277,272.91,272.207,270.77,0.2719,0.624667,0.6412
2015-07-16,16:00,197.6665,99995.0,278.693,278.673,98.8667,98.1667,8.79631,350.5,0.0005,54.65,4.48667,342.277,343.633,48.8033,279.553,279.053,276.02,274.27,272.91,272.21,270.78,0.273067,0.6248,0.6416
2015-07-16,16:30,197.6873,99995.7,278.907,278.937,99.8333,99.3667,8.79597,346.933,0.0005,104.177,11.08,344.67,345.917,91.85,279.567,279.423,275.993,274.26,272.91,272.21,270.78,0.282467,0.6252,0.6427
2015-07-16,17:00,197.7082,100013.0,278.947,278.95,99.3333,98.6333,8.79999,350.633,0.0002,71.0833,6.47,342.833,345.393,62.0533,279.58,279.427,275.977,274.25,272.91,272.21,270.78,0.285167,0.6257,0.643
2015-07-16,17:30,197.729,100030.0,279.023,279.0,99.0667,98.2,8.27169,350.133,0.0004,55.7167,4.77333,343.397,345.32,49.0167,279.56,279.287,275.957,274.243,272.91,272.21,270.78,0.283733,0.626067,0.643133
2015-07-16,18:00,197.7498,100043.0,279.077,279.033,98.4667,97.5,8.55715,348.4,0.0004,47.9167,4.09333,343.673,345.15,42.3467,279.543,279.21,275.937,274.233,272.91,272.21,270.78,0.2866,0.626633,0.643233
2015-07-16,18:30,197.7707,100052.0,279.183,279.143,98.6,97.6333,8.18298,352.2,0.0005,56.61,5.27333,345.037,345.887,50.49,279.55,279.293,275.923,274.23,272.91,272.21,270.78,0.288933,0.627133,0.643433
2015-07-16,19:00,197.7915,100072.0,279.267,279.24,98.6333,97.6667,7.69086,353.1,0.0005,62.1467,6.26,345.41,346.497,54.7967,279.563,279.397,275.913,274.22,272.91,272.21,270.78,0.291167,0.6279,0.6434
2015-07-16,19:30,197.8123,100082.0,279.373,279.323,98.5333,97.5333,7.6142,348.7,0.0005,44.9267,4.14667,346.017,346.577,40.2167,279.577,279.42,275.903,274.21,272.913,272.21,270.78,0.292467,0.628633,0.643533
2015-07-16,20:00,197.8332,100106.0,279.49,279.423,98.5333,97.4667,7.06549,346.133,0.0005,38.5,3.21667,346.583,346.923,34.9433,279.587,279.41,275.9,274.21,272.913,272.213,270.78,0.294733,0.629533,0.643633
2015-07-16,20:30,197.854,100106.0,279.447,279.38,98.5,97.5,6.84683,344.0,0.0002,28.3433,1.34667,343.837,346.513,24.3167,279.593,279.34,275.893,274.2,272.91,272.21,270.783,0.293933,0.630433,0.6438
2015-07-16,21:00,197.8748,100121.0,279.393,279.307,98.3667,97.2667,7.14368,349.866,0.0004,27.3167,1.59667,344.42,346.04,24.1,279.583,279.22,275.88,274.2,272.917,272.213,270.783,0.291133,0.631133,0.6438
2015-07-16,21:30,197.8956,100123.0,279.34,279.263,98.6,97.6333,6.80553,349.733,0.0001,22.0333,0.0,344.31,345.833,20.51,279.57,279.157,275.863,274.193,272.913,272.213,270.78,0.291867,0.631833,0.643933
2015-07-16,22:00,197.9165,100137.0,279.397,279.313,99.0333,98.1333,6.38832,346.099,0.0003,20.28,0.0,345.143,346.09,19.3367,279.56,279.103,275.843,274.187,272.913,272.21,270.78,0.290733,0.6323,0.644
2015-07-16,22:30,197.9373,100156.0,279.417,279.317,98.1,96.9333,6.89635,346.867,0.0002,14.69,0.0,344.54,345.7,13.5333,279.54,279.05,275.827,274.18,272.91,272.21,270.783,0.2908,0.6328,0.644033
2015-07-16,23:00,197.9581,100172.0,279.39,279.253,97.7,96.4,7.00442,346.733,0.0002,3.62333,0.0,343.27,345.053,1.84333,279.507,278.887,275.807,274.18,272.91,272.21,270.79,0.290467,0.633467,0.6442
2015-07-16,23:30,197.979,100182.0,279.363,279.217,97.1667,95.8,7.16313,342.801,0.0003,0.0,0.0,344.4,344.623,-0.223333,279.463,278.757,275.78,274.17,272.913,272.217,270.79,0.2899,0.633767,0.6442
2015-07-17,00:00,198.0,100187.0,279.273,279.13,97.8333,96.6,6.48203,344.067,0.0003,0.0,0.0,344.25,344.34,-0.09,279.42,278.673,275.76,274.167,272.913,272.22,270.79,0.291433,0.634367,0.6443
2015-07-17,00:30,198.0208,100195.0,279.19,279.07,98.4667,97.4667,6.59772,342.167,0.0003,0.0,0.0,343.99,344.15,-0.16,279.377,278.61,275.737,274.16,272.913,272.217,270.79,0.292133,0.635,0.6444
2015-07-17,01:00,198.0416,100189.0,279.013,278.9,98.7667,97.8667,6.97908,340.967,0.0003,0.0,0.0,343.137,343.45,-0.313333,279.323,278.54,275.713,274.153,272.92,272.22,270.79,0.292167,0.635567,0.644467
2015-07-17,01:30,198.0624,100193.0,278.937,278.813,98.6333,97.6333,6.55758,343.066,0.0,0.0,0.0,339.417,342.983,-3.56333,279.27,278.437,275.69,274.15,272.92,272.22,270.79,0.2928,0.636033,0.644467
2015-07-17,02:00,198.0833,100198.0,278.857,278.727,98.0,96.8,7.0263,344.567,0.0,0.0,0.0,338.58,342.48,-3.90667,279.207,278.34,275.667,274.147,272.92,272.22,270.79,0.291033,0.636467,0.6445
2015-07-17,02:30,198.1041,100215.0,278.71,278.587,98.5667,97.5667,7.13517,341.233,0.0001,0.0,0.0,338.797,341.957,-3.16,279.14,278.243,275.64,274.14,272.92,272.22,270.79,0.288933,0.6368,0.6446
2015-07-17,03:00,198.1249,100219.0,278.65,278.53,98.9,97.8667,6.48729,342.536,0.0001,0.0,0.0,340.337,341.767,-1.43,279.077,278.183,275.61,274.133,272.92,272.22,270.79,0.287167,0.637033,0.6446
2015-07-17,03:30,198.1458,100232.0,278.633,278.493,98.1,96.8,5.85859,339.267,0.0001,2.32333,0.0,337.667,341.39,-1.40333,279.013,278.11,275.58,274.13,272.92,272.22,270.79,0.2863,0.637333,0.644667
2015-07-17,04:00,198.1666,100242.0,278.533,278.387,97.4,95.9667,6.22504,336.033,0.0,5.78,0.0,335.173,340.9,0.0566667,278.95,278.027,275.55,274.12,272.92,272.22,270.793,0.286067,0.6376,0.644733
2015-07-17,04:30,198.1874,100242.0,278.527,278.377,96.8667,95.4,6.50663,334.267,0.0,10.6667,0.0,334.153,340.803,4.01667,278.88,277.983,275.52,274.113,272.92,272.22,270.793,0.285667,0.6378,0.6448
2015-07-17,05:00,198.2083,100242.0,278.49,278.363,97.6667,96.4333,6.04163,331.633,0.0,14.6233,0.0,334.173,340.957,7.84333,278.83,277.977,275.49,274.107,272.923,272.22,270.8,0.285067,0.638,0.6448
2015-07-17,05:30,198.2291,100242.0,278.507,278.397,97.5667,96.3,5.93716,330.8,0.0,23.14,0.933333,334.76,341.383,15.5833,278.79,278.033,275.467,274.1,272.93,272.23,270.8,0.2844,0.638167,0.6448
2015-07-17,06:00,198.2499,100242.0,278.52,278.447,98.1333,97.1,5.56857,333.6,0.0001,26.4233,1.76667,336.65,341.903,19.4033,278.77,278.127,275.44,274.087,272.92,272.22,270.8,0.2837,0.6382,0.644833
2015-07-17,06:30,198.2707,100242.0,278.463,278.41,98.0667,97.0333,5.26007,336.033,0.0,33.0067,2.72667,337.513,341.99,25.8033,278.75,278.163,275.413,274.08,272.92,272.22,270.8,0.2831,0.638467,0.644967
2015-07-17,07:00,198.2916,100247.0,278.597,278.557,97.2667,96.0,5.21473,333.5,0.0,54.53,5.57667,334.323,343.09,40.19,278.753,278.333,275.387,274.07,272.92,272.223,270.8,0.282667,0.6386,0.6449
