file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov
B20152000100.slt,2015-07-19,01:30,200.062,0,36000,36000,-0.00278661,6,-1.58223,6,-11.3707,5,-0.452929,5,-0.255031,5,-0.0118962,5,-0.446756,0.146091,-0.537792,0.00327665,-0.0200206,-1.19827e-10,-3.78556e-12,-6.36827e-13,16.7295,392.903,397.841,2.45,0,528.514,12.4125,12.5685,42.75,0,0.0889095,2.08809,2.11434,2.25,0,285.292,284.083,100567.0,1.2275,1012.14,0.0234856,-0.016526,0.00952382,1248.62,1302.97,0.00775869,95.8284,54.3542,283.409,-0.479562,-0.477781,0.0311792,0.677662,-9.11626e-14,-7.16264e-15,0.677662,1.02806,227.438,224.893,2.6371,-9999,0.047646,0.0230274,5.98909,0.777146,0.13915,-0.026729,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.00273618,1.01843,-1.60933,1.03878,-1.3406,8.48179,-0.307721,1.47188,-0.0300681,8.48179,-0.00802543,1.48231,800000009,811110009,800000009,800000009,800000009,800000019,811110019,811110019,80000,80000,80,81,0,0,0,0,0,0,9,0.0274075,0.0179469,0.000700465,0.0236384,3.69178,0.0458247,0.001114,-0.00129534,-0.00722701,-0.000706168,-0.000188482
B20152000130.slt,2015-07-19,02:00,200.083,1,36000,36000,-0.00432683,5,-1.45012,5,-25.1593,6,-3.71557,6,-0.564207,6,-0.0431099,6,-0.564692,2.99514,1.64913,0.0671671,0.0208269,3.35724e-11,1.0709e-12,1.86657e-13,17.3198,406.538,411.879,7.35,0,552.47,12.9678,13.1382,21.65,0,0.0962956,2.26029,2.28999,5.8,0,285.354,283.923,100566.0,1.22793,1012.44,0.0234725,-0.0365606,0.0099555,1304.48,1289.17,0.00810754,100.0,0.0,284.066,-0.193199,0.168366,0.00957972,0.256446,-2.74486e-14,1.93838e-15,0.256446,0.756902,298.922,138.929,2.14082,-9999,0.0593605,0.0537577,12.638,0.368285,0.0576377,-0.01965,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.00428058,1.0108,-1.67729,1.02312,-4.24919,5.92096,-2.70833,1.37191,-0.0952898,5.92096,-0.0313671,1.37437,800000009,800110009,800000009,800000009,800000009,800000009,811110019,811110019,80000,80000,80,81,0,0,0,0,0,0,0,0.030459,0.0761208,0.000935558,0.030983,43.5378,0.0936703,0.00927436,-0.00134916,-0.0635712,-0.00223668,-0.000736264
B20152000200.slt,2015-07-19,02:30,200.104,1,36000,36000,-0.00400199,5,-2.32872,5,25.5195,5,2.54914,5,0.572392,5,0.0722329,5,0.681881,0.0573965,0.534289,0.00128738,0.0125487,4.15917e-11,1.31351e-12,2.39265e-13,17.4963,410.959,416.363,4.6,0,552.551,12.9785,13.1491,35.45,0,0.100651,2.36412,2.39521,4.45,0,285.419,284.117,100567.0,1.2271,1012.45,0.0234883,0.037091,0.00995697,1305.56,1305.86,0.00811423,99.9767,0.304165,284.078,-0.626455,0.922477,0.0161617,1.1152,-2.07015e-14,2.37717e-15,1.1152,2.76368,326.737,124.18,0.830369,-9999,0.0571082,0.0820048,7.00767,0.664187,-0.0912526,-0.032822,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.00392888,1.01861,-2.18881,1.03941,1.01867,25.0518,1.9803,1.28725,0.0228483,25.0518,0.0555564,1.30017,800000009,800010009,800000009,800000009,800000009,801100019,800110019,811110019,80000,80000,80,81,0,0,227,0,0,0,30,0.139697,0.0205352,0.00377745,0.0210062,18.2081,0.0807719,0.0157859,-0.00176179,0.0465139,0.000536667,0.00130492
B20152000230.slt,2015-07-19,03:00,200.125,1,36000,36000,-0.0170028,5,-9.63577,5,-25.9601,5,2.62661,5,-0.582155,5,0.0579021,5,-0.741166,-1.80456,-1.46837,-0.0404674,-0.0246855,-2.07432e-11,-6.5763e-13,-1.12347e-13,16.992,398.819,403.926,4.15,0,538.705,12.6439,12.8058,45.0,0,0.09203,2.16003,2.18769,4.25,0,285.201,283.907,100567.0,1.22816,1012.26,0.0234709,-0.0377237,0.00970746,1271.9,1287.74,0.00790405,98.7696,15.8442,283.686,-1.17674,1.03062,0.0371883,1.5647,5.95305e-14,-1.22076e-15,1.5647,2.72591,310.932,138.787,1.36188,-9999,0.117661,0.0793226,14.8107,0.314259,0.371177,-0.0658729,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0167641,1.01424,-9.47885,1.03089,-1.57353,16.498,2.07993,1.26283,-0.0352864,16.498,0.045448,1.27403,800000009,800010009,800000009,800000009,800000019,800000019,800000019,800100019,80000,80000,80,80,0,0,0,0,0,0,0,0.0827253,0.0581422,0.0177774,0.0277419,9.81494,0.0452889,0.00308654,-0.00762444,0.0488179,-0.000828204,0.00106671
B20152000300.slt,2015-07-19,03:30,200.146,1,36000,36000,-0.0137878,5,-7.1386,5,-57.78,5,1.92424,5,-1.29554,5,0.0391907,5,-0.51799,2.04647,-0.670715,0.0458857,-0.005259,3.08264e-13,1.02079e-14,1.65904e-15,16.7663,393.277,398.466,4.45,0,555.2,13.023,13.1949,6.85,0,0.0902342,2.11658,2.1445,4.35,0,285.18,283.76,100577.0,1.22874,1012.47,0.0234565,-0.0839508,0.0100047,1310.17,1275.22,0.00814223,100.0,0.0,284.131,-0.87863,1.19754,0.0328151,1.48565,-1.65258e-14,1.83859e-17,1.48565,3.04462,323.416,126.267,1.26565,-9999,0.10593,0.0910047,14.5904,0.319004,0.123548,-0.0541693,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0135969,1.01404,-7.12621,1.03044,-2.83875,20.354,1.59516,1.2063,-0.0636502,20.354,0.032212,1.21665,800000009,800010009,800000009,800000009,800000009,800000009,800100019,810110019,80000,80000,80,80,0,0,3,0,0,0,0,0.0700979,0.0999654,0.0119463,0.0494511,6.45267,0.0900144,0.000573765,-0.00572819,0.0374167,-0.00149301,0.00075558
B20152000330.slt,2015-07-19,04:00,200.167,1,36000,36000,-0.0187226,5,-7.75767,5,33.8608,5,1.49076,5,0.759192,5,0.0367664,5,-0.153059,-0.326828,-0.311627,-0.00732778,-0.00373883,-3.54005e-12,-1.17449e-13,-1.88978e-14,16.6585,390.703,395.834,4.2,0,552.685,12.9625,13.1327,22.65,0,0.088928,2.08569,2.11308,4.3,0,285.179,283.717,100574.0,1.22892,1012.43,0.0234537,0.0491956,0.00995939,1304.04,1271.55,0.00810419,100.0,0.0,284.06,-1.16777,1.16846,0.0422819,1.65251,-6.24424e-14,-2.12507e-16,1.65251,2.65979,315.03,134.983,1.46616,-9999,0.12343,0.0874338,21.2395,0.219139,-0.229105,-0.0505149,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0185017,1.01194,-7.47413,1.02633,1.93989,17.455,1.24349,1.19885,0.0434941,17.455,0.0304448,1.20764,800000009,800010009,800000009,800000009,800000009,800000009,800000019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,0.0852733,0.0724692,0.0171251,0.0249552,2.53593,0.0609142,0.000413797,-0.0060072,0.0291643,0.00102009,0.000714042
B20152000400.slt,2015-07-19,04:30,200.187,1,36000,36000,-0.017748,5,-6.54456,5,27.1203,5,1.40698,5,0.607946,5,0.0343361,5,-0.706932,-0.993001,0.320923,-0.0222598,-0.000367381,-5.11504e-11,-1.66171e-12,-2.70822e-13,16.7841,393.352,398.443,4.05,0,545.26,12.7787,12.9441,19.7,0,0.0888655,2.08265,2.10961,4.35,0,284.939,283.517,100578.0,1.22993,1012.33,0.023436,0.0393949,0.00982558,1285.61,1254.69,0.00798875,100.0,0.0,283.847,-1.25829,0.907794,0.0462867,1.55227,-6.45167e-16,-3.04755e-15,1.55227,2.77278,305.762,144.191,1.70874,-9999,0.120125,0.092358,23.2078,0.200553,-0.241316,-0.0437567,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0175552,1.01098,-6.31381,1.02433,1.7001,15.9522,1.15241,1.2209,0.0381106,15.9522,0.0279413,1.22886,800000009,800010009,800000009,800000009,800000009,800000009,800100019,811110019,80000,80000,80,80,0,0,0,0,0,0,0,0.12269,0.0458033,0.0162229,0.0180671,3.82997,0.0679994,0.000433502,-0.00507098,0.027008,0.000893161,0.000654833
B20152000430.slt,2015-07-19,05:00,200.208,1,36000,36000,-0.0311204,5,-8.54896,5,-17.8355,5,1.19961,5,-0.399714,5,0.0419131,5,-0.907922,-0.995601,-0.114819,-0.0223125,-0.00348486,8.61697e-11,2.76572e-12,4.51027e-13,16.757,392.405,397.41,4.4,0,537.837,12.5947,12.7553,34.75,0,0.087709,2.05391,2.08011,4.25,0,284.588,283.26,100568.0,1.231,1012.22,0.0234173,-0.0259015,0.00969181,1266.96,1233.34,0.00787313,100.0,0.0,283.627,-1.2845,0.908942,0.0654672,1.57493,1.42079e-14,5.14231e-15,1.57493,3.29644,304.73,144.716,2.38238,-9999,0.158999,0.128604,41.1938,0.112988,0.479323,-0.0431506,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0308516,1.00871,-8.50718,1.01978,-1.51491,11.7733,1.01787,1.17855,-0.033951,11.7733,0.0353912,1.18428,800000009,800010009,800000009,800000009,800000009,800000009,810000019,810110019,80000,80000,80,80,0,0,0,0,0,0,0,0.152811,0.0804732,0.0239231,0.0138672,2.24508,0.0494293,0.000294466,-0.00682739,0.0238357,-0.00079504,0.000828767
B20152000500.slt,2015-07-19,05:30,200.229,1,36000,36000,-0.0575613,5,-4.58087,5,57.901,5,-1.27302,5,1.29777,5,0.0492792,5,0.41253,-0.556459,0.266668,-0.0124723,-0.00099417,1.45082e-10,4.59277e-12,7.52132e-13,16.8446,394.605,399.597,5.45,0,533.24,12.4918,12.6498,5.35,0,0.0873256,2.04571,2.07158,4.15,0,284.65,283.377,100571.0,1.23058,1012.16,0.0234262,0.0840956,0.00960898,1256.65,1243.0,0.00780849,100.0,0.0,283.505,-1.59311,1.26194,0.0550481,2.03311,4.92824e-14,8.61296e-15,2.03311,3.89076,308.231,141.616,1.55152,-9999,0.216277,0.21852,193.484,0.0240557,-0.0791155,-0.017005,0,53.1783,-8.07001,18.2544,45.456,69.3232,97.2268,145.664,-0.0571624,1.00698,-4.11459,1.01673,6.86252,8.43728,-1.1347,1.1219,0.153814,8.43728,0.0437704,1.12586,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,80,0,0,0,0,0,0,0,0.262075,0.122668,0.0522973,0.00689279,5.07353,0.0594399,0.00040967,-0.00330344,-0.0265816,0.00360328,0.00102537
B20152000530.slt,2015-07-19,06:00,200.25,1,36000,36000,-0.0299518,5,-1.1066,7,46.5229,5,-1.72364,5,1.04317,5,0.0385784,5,1.50692,-0.186336,-0.432784,-0.00417817,-0.00252551,-4.34714e-11,-1.38489e-12,-2.25104e-13,16.6725,391.03,395.962,4.75,0,531.144,12.4572,12.6144,4.7,0,0.0863339,2.02484,2.05038,4.2,0,284.908,283.803,100605.0,1.22916,1012.15,0.0234536,0.0675976,0.00957122,1253.59,1278.91,0.00778681,98.0203,25.3189,283.468,-1.13883,1.00815,0.0174761,1.52106,2.12245e-14,-2.60737e-15,1.52106,3.01022,311.713,138.483,0.658312,-9999,0.156102,0.153953,301.235,0.0154511,-0.0237862,-0.00569807,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0297958,1.00524,-0.39122,1.01278,11.8296,3.93275,-1.55709,1.10696,0.265254,3.93275,0.0347723,1.10946,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800110019,80000,80000,80,80,0,0,0,0,0,0,0,0.166564,0.116872,0.0244697,0.0126731,3.16175,0.068157,0.000319956,-0.000314462,-0.0365194,0.00622115,0.000815536
B20152000600.slt,2015-07-19,06:30,200.271,1,36000,36000,-0.0375028,5,3.24339,5,46.8778,5,-1.84232,5,1.05133,5,0.0336681,5,0.705875,0.542482,0.0122128,0.0121663,-1.82262e-05,-2.59964e-11,-8.34652e-13,-1.3457e-13,16.6648,391.131,396.105,4.2,0,535.047,12.5578,12.7175,4.95,0,0.0862653,2.02469,2.05044,4.2,0,285.033,284.003,100603.0,1.22822,1012.21,0.0234705,0.0681265,0.00964155,1263.69,1296.06,0.00784999,97.5031,32.3617,283.589,-1.35533,1.24118,0.0284106,1.838,6.64724e-15,-1.55996e-15,1.838,3.36823,311.649,137.517,0.885674,-9999,0.17474,0.181126,-144.161,-0.0322861,0.0691882,0.01493,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-0.0373413,1.00433,4.06715,1.01197,14.2239,3.29571,-1.69923,1.08421,0.319001,3.29571,0.0309837,1.08664,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,81,0,0,0,0,0,0,0,0.220435,0.10699,0.0348259,0.0237456,2.69672,0.0554551,0.00023198,0.00327145,-0.0398818,0.00748711,0.000727203
B20152000630.slt,2015-07-19,07:00,200.292,1,36000,36000,-0.0607906,5,11.4052,5,71.4297,5,-3.97006,5,1.60312,5,0.0438408,5,2.65243,1.8765,-0.358283,0.0421148,0.000373459,1.0086e-10,3.35373e-12,5.26901e-13,16.4975,388.161,393.237,4.2,0,548.562,12.9069,13.0756,5.25,0,0.086184,2.02779,2.0543,4.1,1,285.656,284.757,100621.0,1.22503,1012.42,0.0235286,0.103882,0.00988509,1299.05,1362.46,0.00806925,95.3459,63.4101,284.003,-1.08824,1.34999,0.0422869,1.73452,9.53818e-14,6.11367e-15,1.73452,3.74087,320.212,128.873,1.39699,-9999,0.222764,0.246789,-84.9562,-0.0547859,0.15967,0.0412808,0,59.9836,-9.10274,20.5904,51.2731,78.1946,109.669,164.304,-0.0605408,1.00413,13.1488,1.01145,30.4867,2.34298,-3.71765,1.0679,0.684223,2.34298,0.0409667,1.07016,800000009,800010009,800000009,800000009,800000009,800000009,800010019,800010019,80000,80000,80,81,0,0,0,0,0,0,0,0.267972,0.184431,0.0411753,0.0397675,2.77759,0.081907,0.000245433,0.0106017,-0.087471,0.0160988,0.000963888
