date,time,DOY,Pa_1_1_1,Ta_1_1_1,Ta_1_3_1,RH_1_3_1,RH_1_1_1,Ta_1_5_1,Ta_1_4_1,Ta_1_3_2,Ta_1_2_1,MWS_1_4_1,WD_1_4_1,MWS_1_1_1,WD_1_1_1,P_1_1_1,SWin_1_1_1,SWout_1_1_1,LWin_1_1_1,LWout_1_1_1,Rn_1_1_1,Ts_1_6_1,Ts_1_7_1,Ts_1_8_1,Ts_1_9_1,Ts_1_10_1,Ts_1_11_1,Ts_1_12_1,SWC_1_6_1,SWC_1_8_1,SWC_1_9_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[Pa],[K],[K],[%],[%],[K],[K],[K],[K],[m/s],[Degrees_past_North],[m/s],[Degrees_past_North],[m],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[W/m^2],[K],[K],[K],[K],[K],[K],[K],[m^3/m^3],[m^3/m^3],[m^3/m^3]
2015-07-15,23:30,196.979,99577.7,283.723,283.62,92.5667,91.9667,283.79,283.643,283.81,283.98,3.40663,6.7933,6.25065,5.29693,0.0,10.0667,0.0,333.117,367.323,-24.1367,287.51,281.007,279.257,275.337,272.943,272.22,270.99,0.0924,0.460633,0.607933
2015-07-16,00:00,197.0,99579.0,283.03,282.947,95.5333,95.0667,283.147,283.007,283.147,283.293,3.06449,349.767,6.0285,349.033,0.0,4.45,0.0,337.627,364.367,-22.29,287.22,280.77,279.187,275.353,272.95,272.22,270.99,0.0927,0.460667,0.607833
2015-07-16,00:30,197.0208,99592.7,282.623,282.563,95.4667,95.0,282.85,282.7,282.82,282.947,3.40509,354.6,6.6016,351.3,0.0,0.0,0.0,347.093,363.143,-16.0467,286.92,280.583,279.107,275.363,272.947,272.22,270.99,0.093,0.4607,0.6076
2015-07-16,01:00,197.0416,99596.3,282.253,282.213,95.7333,95.4667,282.493,282.333,282.44,282.553,3.48388,357.533,6.54533,355.799,0.0,0.0,0.0,351.22,361.647,-10.4267,286.64,280.427,279.03,275.373,272.943,272.22,270.99,0.0932667,0.460833,0.607667
2015-07-16,01:30,197.0624,99584.0,281.88,281.86,97.1667,96.9667,282.197,282.037,282.13,282.23,3.47689,347.935,6.70793,346.531,0.0,0.0,0.0,354.91,360.357,-5.45333,286.37,280.28,278.953,275.38,272.95,272.22,270.99,0.0935,0.4609,0.607733
2015-07-16,02:00,197.0833,99608.7,281.587,281.583,97.2667,97.1667,281.887,281.727,281.813,281.9,3.49488,336.667,6.58688,337.533,0.0,0.0,0.0,355.063,358.933,-3.87,286.113,280.147,278.873,275.38,272.95,272.22,270.99,0.0938,0.461033,0.607867
2015-07-16,02:30,197.1041,99635.0,281.11,281.103,96.0,95.8667,281.397,281.243,281.327,281.417,3.88876,334.136,7.14396,334.571,0.0,0.0,0.0,351.39,356.32,-4.93,285.807,280.0,278.793,275.38,272.95,272.22,270.99,0.0940667,0.4612,0.607567
2015-07-16,03:00,197.1249,99618.7,280.583,280.573,97.0,96.8333,280.867,280.713,280.787,280.867,4.00224,356.258,7.37791,354.086,0.0,0.0,0.0,349.453,353.92,-4.46,285.473,279.86,278.717,275.38,272.95,272.22,270.99,0.0942667,0.4613,0.607633
2015-07-16,03:30,197.1458,99622.7,280.047,280.033,97.6667,97.4667,280.337,280.173,280.25,280.34,4.08244,355.77,7.48608,354.676,0.0,0.0,0.0,347.313,351.2,-3.89,285.14,279.703,278.64,275.38,272.95,272.22,270.993,0.0944333,0.461467,0.6078
2015-07-16,04:00,197.1666,99626.0,279.413,279.407,99.8,99.7667,279.72,279.56,279.623,279.73,3.95335,354.267,7.44402,352.933,0.0002,0.0,0.0,346.633,348.203,-1.57,284.8,279.55,278.57,275.38,272.95,272.223,270.997,0.0945667,0.461533,0.607933
2015-07-16,04:30,197.1874,99661.0,278.94,278.93,100.0,100.0,279.277,279.137,279.19,279.29,4.00464,359.467,7.2375,355.766,0.0006,0.0,0.0,343.993,346.027,-2.03333,284.47,279.39,278.493,275.373,272.953,272.22,271.0,0.0947667,0.4617,0.607967
2015-07-16,05:00,197.2083,99649.0,278.72,278.707,100.0,100.0,279.083,278.957,279.01,279.107,4.43774,11.4513,7.54106,11.7752,0.0008,2.18333,0.0,343.003,345.083,0.106667,284.163,279.26,278.423,275.37,272.953,272.223,271.0,0.0949333,0.462367,0.6081
2015-07-16,05:30,197.2291,99651.3,278.63,278.617,100.0,100.0,279.027,278.9,278.953,279.053,4.53384,12.31,7.6583,11.0068,0.0009,8.91,0.403333,342.307,344.733,6.08,283.86,279.147,278.36,275.367,272.953,272.223,271.0,0.0950667,0.464867,0.6084
2015-07-16,06:00,197.2499,99656.0,278.633,278.637,100.0,100.0,279.023,278.9,278.953,279.053,4.40962,12.4664,7.53484,12.27,0.0005,14.21,0.573333,341.88,344.81,10.71,283.607,279.067,278.3,275.36,272.95,272.22,270.997,0.0952333,0.468533,0.6088
2015-07-16,06:30,197.2707,99649.3,278.713,278.7,100.0,100.0,279.093,278.96,279.017,279.137,4.44337,17.4306,7.84765,17.2874,0.0009,9.22,0.0,342.637,344.92,6.93333,283.36,278.987,278.24,275.36,272.96,272.227,271.0,0.0953667,0.471233,0.609167
2015-07-16,07:00,197.2916,99645.7,278.737,278.73,100.0,99.9,279.107,278.977,279.033,279.147,4.47647,18.48,7.86406,19.35,0.0005,18.6733,0.506667,343.057,345.15,16.0733,283.14,278.923,278.18,275.357,272.96,272.22,271.0,0.0955333,0.4748,0.6096
2015-07-16,07:30,197.3124,99661.7,278.723,278.72,99.9333,99.7667,279.107,278.957,279.017,279.133,4.20898,16.9632,7.45705,15.2686,0.0005,19.5267,0.733333,342.587,345.097,16.2833,282.957,278.87,278.123,275.35,272.96,272.227,271.0,0.0956667,0.477667,0.610133
2015-07-16,08:00,197.3332,99667.0,278.733,278.747,100.0,100.0,279.137,278.987,279.04,279.15,4.07196,11.6833,7.20728,11.716,0.0013,22.6067,1.63333,343.057,345.317,18.71,282.783,278.827,278.073,275.347,272.957,272.23,271.0,0.0957667,0.480933,0.610667
2015-07-16,08:30,197.3541,99676.0,278.78,278.8,100.0,100.0,279.213,279.07,279.12,279.227,4.11487,8.70008,7.42618,8.44001,0.0005,31.9167,3.08667,343.477,345.873,26.4367,282.623,278.82,278.03,275.34,272.96,272.23,271.0,0.0959333,0.4856,0.6118
2015-07-16,09:00,197.3749,99686.3,278.663,278.687,100.0,99.9,279.053,278.9,278.94,279.043,3.69713,355.467,7.49024,352.5,0.0005,33.6767,3.29,342.493,345.347,27.5333,282.453,278.8,277.987,275.34,272.96,272.23,271.0,0.0960333,0.488833,0.612467
2015-07-16,09:30,197.3957,99701.0,278.517,278.523,100.0,100.0,278.937,278.787,278.837,278.937,3.79145,356.933,7.53653,353.133,0.0012,34.1633,3.30333,341.79,344.68,27.9633,282.253,278.753,277.947,275.33,272.96,272.223,271.0,0.0961333,0.4916,0.613367
2015-07-16,10:00,197.4165,99727.3,278.507,278.52,100.0,100.0,279.0,278.847,278.89,278.97,3.65417,359.933,7.15081,352.766,0.0014,44.7733,4.89333,342.133,345.123,36.8833,282.093,278.767,277.923,275.337,272.96,272.22,271.0,0.0962333,0.4971,0.616833
2015-07-16,10:30,197.4374,99742.0,278.56,278.553,100.0,99.7,279.017,278.86,278.913,278.987,3.99978,359.033,8.05829,353.7,0.0008,43.2467,4.63333,342.197,345.057,35.7567,281.94,278.787,277.907,275.34,272.96,272.22,271.0,0.0963,0.502167,0.620233
2015-07-16,11:00,197.4582,99748.7,278.653,278.653,99.9333,99.3667,279.137,278.963,279.01,279.073,3.86826,356.233,7.66797,351.165,0.0003,64.06,7.75333,342.69,345.877,53.1267,281.793,278.803,277.88,275.333,272.967,272.23,271.0,0.0964,0.5057,0.6225
2015-07-16,11:30,197.479,99773.7,278.63,278.647,99.4667,98.7667,279.067,278.887,278.92,278.98,3.81541,351.567,7.87334,350.633,0.0002,63.3367,7.32667,341.7,345.723,51.9833,281.68,278.807,277.847,275.313,272.967,272.23,271.0,0.0965,0.508267,0.6233
2015-07-16,12:00,197.4999,99797.7,278.507,278.54,99.3333,98.7667,278.963,278.79,278.82,278.893,3.83244,353.7,7.69626,351.666,0.0001,63.2533,7.27,341.163,345.057,52.0867,281.53,278.77,277.81,275.303,272.97,272.23,271.01,0.0966,0.510667,0.623667
2015-07-16,12:30,197.5207,99797.7,278.657,278.68,99.4333,98.7,279.12,278.937,278.973,279.033,3.95298,353.467,8.2618,349.6,0.0001,85.05,10.41,341.587,346.147,70.08,281.427,278.76,277.78,275.283,272.97,272.23,271.01,0.0966333,0.5122,0.6238
2015-07-16,13:00,197.5415,99802.7,278.863,278.917,99.1667,98.2333,279.4,279.18,279.21,279.227,4.12466,353.867,8.42965,352.366,0.0001,142.81,19.1833,341.863,348.44,117.05,281.383,278.827,277.747,275.263,272.97,272.233,271.01,0.0967333,0.5133,0.6239
2015-07-16,13:30,197.5624,99838.7,278.927,278.953,98.6333,97.5333,279.35,279.137,279.177,279.2,3.92434,354.0,7.86297,350.867,0.0001,102.987,13.62,341.43,347.857,82.94,281.367,278.873,277.72,275.25,272.97,272.233,271.01,0.0968,0.5143,0.623967
2015-07-16,14:00,197.5832,99860.3,278.99,278.953,97.8333,96.2667,279.353,279.157,279.2,279.253,4.10608,357.353,7.75034,355.033,0.0,93.23,12.1433,339.38,347.47,72.9967,281.28,278.86,277.697,275.23,272.97,272.237,271.01,0.0969,0.515167,0.6241
2015-07-16,14:30,197.604,99861.7,279.12,279.067,97.1333,95.4667,279.443,279.253,279.3,279.387,4.32228,357.0,8.30274,352.1,0.0,88.2,11.21,340.1,347.623,69.4667,281.203,278.837,277.67,275.21,272.97,272.23,271.01,0.0969,0.5158,0.624133
2015-07-16,15:00,197.6249,99897.3,279.053,278.993,97.6667,96.1333,279.35,279.16,279.21,279.3,4.02773,357.334,7.84813,354.833,0.0,57.04,6.06667,339.83,346.75,44.0567,281.117,278.78,277.65,275.197,272.97,272.237,271.01,0.0969,0.5162,0.624167
2015-07-16,15:30,197.6457,99910.7,278.977,278.913,97.8333,96.3667,279.28,279.09,279.137,279.233,4.20614,356.467,8.29685,355.566,0.0002,55.0233,5.68,340.947,346.367,43.9233,281.027,278.707,277.62,275.177,272.97,272.233,271.01,0.0969,0.5165,0.624267
2015-07-16,16:00,197.6665,99925.7,278.743,278.687,99.2,98.0667,279.137,278.967,279.013,279.12,4.22702,356.967,8.34987,356.933,0.0005,49.07,5.11333,341.72,345.497,40.18,280.923,278.633,277.6,275.163,272.977,272.24,271.01,0.097,0.517,0.624233
2015-07-16,16:30,197.6873,99927.7,278.95,278.953,100.0,99.1667,279.447,279.263,279.293,279.363,4.13133,356.133,8.08606,352.233,0.0005,98.0367,12.3733,343.313,348.0,80.9733,280.903,278.663,277.583,275.153,272.98,272.24,271.01,0.097,0.5186,0.6244
2015-07-16,17:00,197.7082,99947.0,279.047,279.033,99.4667,98.2,279.437,279.273,279.313,279.4,4.2458,354.667,8.45935,352.267,0.0001,77.0733,9.02667,343.127,347.813,63.36,280.9,278.703,277.567,275.14,272.977,272.24,271.01,0.0971,0.520633,0.6246
2015-07-16,17:30,197.729,99966.0,279.087,279.037,98.8667,97.5,279.46,279.29,279.347,279.443,4.19553,356.567,8.03734,351.234,0.0004,61.5967,7.36,342.017,347.39,48.8567,280.847,278.68,277.55,275.127,272.98,272.24,271.01,0.0971,0.521867,0.624667
2015-07-16,18:00,197.7498,99978.7,279.187,279.113,98.6333,97.1,279.513,279.35,279.4,279.5,4.15196,356.1,8.14516,354.433,0.0003,52.0867,6.0,342.363,347.433,41.0233,280.797,278.653,277.527,275.117,272.98,272.24,271.01,0.0971,0.523367,0.6248
2015-07-16,18:30,197.7707,99985.7,279.237,279.163,99.2667,97.7667,279.61,279.447,279.497,279.593,3.94752,357.333,7.46301,355.0,0.0005,56.95,6.90333,342.847,348.017,44.8767,280.767,278.637,277.513,275.107,272.98,272.24,271.01,0.0971667,0.525,0.6248
2015-07-16,19:00,197.7915,100009.0,279.333,279.257,99.0333,97.4667,279.693,279.527,279.577,279.67,3.76524,359.033,7.09971,355.833,0.0004,65.16,8.41333,342.633,348.65,50.7333,280.76,278.637,277.497,275.097,272.98,272.24,271.01,0.0972,0.526833,0.6249
2015-07-16,19:30,197.8123,100017.0,279.433,279.34,98.8333,97.1333,279.777,279.61,279.66,279.767,3.79597,353.433,7.30099,352.933,0.0004,54.62,6.88,344.11,348.803,43.0467,280.75,278.647,277.483,275.087,272.98,272.24,271.013,0.0972,0.5289,0.624967
2015-07-16,20:00,197.8332,100044.0,279.537,279.43,98.9,97.2333,279.867,279.713,279.77,279.893,3.4419,351.967,6.87363,349.833,0.0004,44.5133,5.6,343.137,348.967,33.0833,280.727,278.63,277.467,275.08,272.98,272.24,271.017,0.0973,0.530933,0.625033
2015-07-16,20:30,197.854,100044.0,279.527,279.41,98.3333,96.5333,279.78,279.64,279.69,279.83,3.61426,349.833,7.26641,347.867,0.0002,30.8733,3.62667,342.637,348.24,21.64,280.687,278.597,277.45,275.067,272.98,272.24,271.01,0.0973,0.533067,0.6251
2015-07-16,21:00,197.8748,100058.0,279.447,279.333,98.5333,96.9333,279.71,279.567,279.62,279.763,3.57701,354.633,7.01068,351.732,0.0003,26.8767,3.08667,342.19,347.727,18.2533,280.633,278.523,277.427,275.06,272.98,272.24,271.013,0.0973,0.534733,0.625167
2015-07-16,21:30,197.8956,100059.0,279.44,279.33,99.0,97.5,279.697,279.56,279.613,279.763,3.40339,358.977,6.48891,355.467,0.0001,20.1933,1.98,342.723,347.583,13.3567,280.593,278.457,277.407,275.05,272.983,272.24,271.017,0.0973,0.5362,0.625267
2015-07-16,22:00,197.9165,100074.0,279.473,279.36,98.7333,97.0667,279.723,279.6,279.653,279.807,3.19561,353.166,6.52758,351.2,0.0003,20.4867,2.04,342.957,347.667,13.74,280.56,278.39,277.38,275.047,272.987,272.24,271.02,0.0973,0.5375,0.625367
2015-07-16,22:30,197.9373,100087.0,279.54,279.407,98.1,96.3667,279.757,279.62,279.69,279.857,3.30753,351.967,6.61463,348.767,0.0001,14.36,1.26333,342.857,347.457,8.5,280.513,278.327,277.35,275.04,272.99,272.24,271.02,0.0973,0.538867,0.6254
2015-07-16,23:00,197.9581,100103.0,279.493,279.343,97.6333,95.7333,279.663,279.543,279.623,279.797,3.39718,352.833,6.87955,349.567,0.0002,2.04,0.0,341.78,346.703,-2.88,280.46,278.233,277.32,275.03,272.99,272.24,271.02,0.0973,0.5401,0.6254
2015-07-16,23:30,197.979,100117.0,279.457,279.283,97.6,95.6333,279.627,279.507,279.587,279.78,3.19638,349.967,6.56864,349.633,0.0002,0.0,0.0,342.713,346.33,-3.61333,280.4,278.143,277.283,275.02,272.99,272.243,271.02,0.0973,0.5412,0.6255
2015-07-17,00:00,198.0,100119.0,279.37,279.207,97.9,95.9667,279.547,279.427,279.503,279.697,3.13982,351.668,6.58573,351.333,0.0003,0.0,0.0,342.4,345.987,-3.58667,280.343,278.063,277.253,275.017,272.99,272.25,271.02,0.0973,0.542333,0.6255
2015-07-17,00:30,198.0208,100123.0,279.267,279.123,98.2333,96.4667,279.457,279.337,279.407,279.587,3.20381,348.633,6.82337,346.867,0.0002,0.0,0.0,342.667,345.61,-2.94667,280.29,277.99,277.22,275.003,272.99,272.25,271.02,0.0973,0.543767,0.6256
2015-07-17,01:00,198.0416,100120.0,279.077,278.96,99.0333,97.5,279.3,279.193,279.267,279.43,3.21668,341.2,6.74836,339.967,0.0003,0.0,0.0,342.44,345.033,-2.59333,280.23,277.92,277.183,274.997,272.99,272.247,271.02,0.0973,0.5451,0.6256
2015-07-17,01:30,198.0624,100128.0,279.007,278.873,99.2,97.5667,279.22,279.12,279.187,279.36,3.0497,339.9,6.4044,338.333,0.0,0.0,0.0,340.947,344.517,-3.56667,280.177,277.85,277.143,274.99,272.99,272.247,271.02,0.0973,0.546467,0.6257
2015-07-17,02:00,198.0833,100132.0,278.953,278.81,98.7,96.9333,279.14,279.04,279.103,279.277,3.16244,339.8,6.41671,339.533,0.0,0.0,0.0,339.903,344.047,-4.14667,280.117,277.773,277.103,274.98,272.99,272.25,271.02,0.0973,0.5476,0.625667
2015-07-17,02:30,198.1041,100147.0,278.763,278.637,99.2333,97.7667,278.977,278.87,278.93,279.093,2.95181,348.868,6.13279,346.333,0.0001,0.0,0.0,339.843,343.403,-3.56,280.053,277.703,277.063,274.977,272.993,272.25,271.027,0.0973,0.548233,0.6257
2015-07-17,03:00,198.1249,100149.0,278.713,278.593,99.2333,97.6667,278.94,278.853,278.913,279.09,2.8953,338.337,6.01258,339.734,0.0001,0.0,0.0,339.433,343.197,-3.76333,279.99,277.633,277.02,274.963,272.99,272.25,271.02,0.0973,0.5489,0.625733
2015-07-17,03:30,198.1458,100166.0,278.68,278.52,97.8667,95.7667,278.843,278.75,278.813,279.02,2.96541,336.3,6.32275,337.833,0.0,1.05667,0.0,337.167,342.55,-4.32667,279.927,277.57,276.98,274.957,273.0,272.25,271.03,0.0973,0.5495,0.625833
2015-07-17,04:00,198.1666,100179.0,278.587,278.417,97.3333,95.1667,278.747,278.657,278.72,278.927,2.93028,337.9,6.42093,336.2,0.0,5.07667,0.0,335.203,342.04,-1.76,279.853,277.51,276.943,274.943,273.0,272.25,271.03,0.0973333,0.550033,0.6259
2015-07-17,04:30,198.1874,100179.0,278.573,278.417,97.4333,95.4,278.743,278.65,278.717,278.91,2.76461,336.567,6.08953,335.067,0.0,9.38333,0.0,334.457,342.133,1.7,279.793,277.46,276.9,274.933,273.0,272.25,271.027,0.0973333,0.550533,0.625833
2015-07-17,05:00,198.2083,100180.0,278.54,278.403,97.6,95.7,278.733,278.647,278.71,278.893,2.85287,334.333,6.12744,334.6,0.0001,14.0,0.0,334.22,342.263,5.95667,279.743,277.42,276.863,274.927,273.0,272.25,271.03,0.0974,0.550767,0.625867
2015-07-17,05:30,198.2291,100180.0,278.55,278.44,98.0667,96.2667,278.787,278.69,278.743,278.907,2.65407,334.334,5.68068,334.067,0.0,22.8067,1.81667,334.7,342.88,12.81,279.713,277.393,276.827,274.913,273.0,272.25,271.03,0.0974,0.551067,0.6259
2015-07-17,06:00,198.2499,100180.0,278.567,278.503,98.4333,96.9,278.87,278.76,278.803,278.933,2.58391,330.533,5.40036,331.167,0.0,30.8533,3.12667,335.957,343.73,19.9533,279.7,277.397,276.79,274.903,273.0,272.25,271.03,0.0974,0.551267,0.625967
2015-07-17,06:30,198.2707,100180.0,278.557,278.497,97.6333,95.8333,278.867,278.75,278.787,278.913,2.48836,335.3,5.30412,335.099,0.0,39.54,4.48667,334.697,343.913,25.84,279.693,277.403,276.76,274.893,273.0,272.25,271.03,0.0974,0.551233,0.626
2015-07-17,07:00,198.2916,100180.0,278.717,278.7,97.9667,96.2333,279.097,278.967,278.983,279.083,2.18881,333.767,4.57217,333.0,0.0,55.6133,6.78667,334.723,345.64,37.9133,279.697,277.433,276.73,274.88,273.0,272.253,271.03,0.0974667,0.5514,0.626
2015-07-17,07:30,198.3124,100180.0,278.857,278.87,96.6333,94.9,279.267,279.113,279.12,279.197,2.29613,334.397,4.70166,333.232,0.0,78.69,10.2333,334.817,347.03,56.2467,279.73,277.493,276.703,274.867,273.0,272.26,271.03,0.0975,0.5515,0.626
2015-07-17,08:00,198.3332,100199.0,279.1,279.167,95.1667,93.2667,279.58,279.4,279.373,279.42,2.20742,335.733,4.54256,335.9,0.0,110.467,15.0033,334.683,349.497,80.6567,279.79,277.59,276.693,274.853,273.0,272.25,271.03,0.0975333,0.551533,0.626
2015-07-17,08:30,198.3541,100216.0,279.443,279.563,93.3333,91.4333,280.0,279.787,279.763,279.773,2.30394,328.967,4.45889,329.867,0.0,145.407,21.1133,337.113,352.52,108.883,279.883,277.737,276.68,274.837,273.0,272.257,271.03,0.0976,0.5516,0.626067
2015-07-17,09:00,198.3749,100223.0,279.667,279.837,92.0667,90.6667,280.19,279.963,279.94,279.943,2.32138,316.838,4.5572,315.536,0.0,153.447,22.1767,338.14,354.047,115.367,280.0,277.893,276.68,274.83,273.007,272.257,271.03,0.0976333,0.551533,0.626067
2015-07-17,09:30,198.3957,100207.0,279.52,279.737,93.2667,92.4,280.127,279.877,279.837,279.8,2.17917,316.051,4.27428,317.029,0.0,144.883,20.8367,338.753,353.813,108.987,280.08,278.017,276.687,274.817,273.0,272.257,271.03,0.0977,0.5515,0.626033
2015-07-17,10:00,198.4165,100198.0,279.497,279.75,95.6667,95.1333,280.11,279.857,279.807,279.753,2.06263,328.732,4.01934,329.797,0.0,135.88,19.9433,340.163,354.05,102.047,280.157,278.107,276.703,274.807,273.01,272.26,271.04,0.0976,0.5514,0.626133
2015-07-17,10:30,198.4374,100195.0,279.657,279.917,95.7,94.9667,280.343,280.1,280.027,279.963,1.84476,346.658,3.44898,344.9,0.0,154.177,22.69,339.73,355.8,115.42,280.253,278.193,276.727,274.797,273.01,272.26,271.04,0.0976,0.551333,0.626167
2015-07-17,11:00,198.4582,100202.0,279.953,280.197,93.4,92.3667,280.537,280.29,280.223,280.167,1.78602,344.407,3.33619,344.436,0.0,140.397,20.9067,341.16,356.39,104.253,280.35,278.277,276.747,274.783,273.01,272.26,271.037,0.0976,0.5513,0.626167
2015-07-17,11:30,198.479,100209.0,280.063,280.26,93.6,92.5333,280.613,280.38,280.343,280.323,1.77852,325.147,3.27319,325.362,0.0,142.54,22.37,343.727,356.747,107.153,280.433,278.343,276.77,274.777,273.01,272.26,271.03,0.0976,0.5512,0.626167
2015-07-17,12:00,198.4999,100210.0,280.46,280.753,93.3333,92.1333,281.19,280.88,280.803,280.71,2.00031,321.746,3.75022,323.805,0.0001,212.133,32.78,343.907,361.04,162.223,280.573,278.493,276.803,274.767,273.01,272.26,271.04,0.0976,0.551133,0.6262
2015-07-17,12:30,198.5207,100212.0,280.783,281.147,92.2333,90.8667,281.673,281.347,281.237,281.09,2.14314,322.498,3.95344,323.502,0.0,286.017,44.2833,343.983,364.973,220.74,280.79,278.713,276.84,274.76,273.01,272.26,271.04,0.0976,0.5511,0.6263
2015-07-17,13:00,198.5415,100215.0,280.937,281.343,91.0667,89.8333,281.693,281.37,281.27,281.137,2.30719,325.594,4.38979,326.495,0.0,246.887,38.8167,344.883,364.297,188.647,281.01,278.903,276.88,274.753,273.01,272.26,271.04,0.0976,0.551067,0.626233
2015-07-17,13:30,198.5624,100221.0,281.323,281.747,88.6333,87.6333,282.103,281.777,281.727,281.58,2.47643,326.336,4.59569,325.835,0.0,276.49,42.3033,344.43,367.023,211.593,281.217,279.127,276.927,274.75,273.01,272.26,271.04,0.0975667,0.551,0.626233
2015-07-17,14:00,198.5832,100213.0,281.41,281.893,88.8,88.1,282.33,281.957,281.867,281.643,2.48872,311.931,4.67162,314.559,0.0,342.2,53.73,343.32,369.153,262.64,281.4,279.337,276.983,274.75,273.01,272.26,271.04,0.0974667,0.550833,0.6263
2015-07-17,14:30,198.604,100210.0,281.0,281.53,93.5667,93.2667,281.967,281.61,281.48,281.273,2.42658,337.137,4.60611,335.089,0.0,315.91,51.9333,347.02,367.673,243.33,281.623,279.517,277.05,274.74,273.01,272.26,271.04,0.0974,0.5507,0.6263
2015-07-17,15:00,198.6249,100200.0,281.557,282.053,87.6667,86.8333,282.447,282.097,281.98,281.85,2.54312,312.762,4.71065,313.529,0.0,293.703,47.9667,345.9,369.003,222.63,281.823,279.693,277.117,274.747,273.013,272.263,271.04,0.0973333,0.550433,0.626267
2015-07-17,15:30,198.6457,100201.0,281.483,281.893,87.5667,86.8333,282.35,282.04,281.953,281.827,2.7762,326.99,5.20914,326.962,0.0,277.35,46.21,346.58,367.34,210.38,281.893,279.75,277.187,274.74,273.01,272.26,271.04,0.0971333,0.550267,0.626233
2015-07-17,16:00,198.6665,100215.0,281.817,282.233,84.5333,83.9667,282.657,282.337,282.293,282.09,2.53146,320.867,4.68818,320.4,0.0,276.503,46.1833,346.173,369.197,207.297,282.01,279.833,277.26,274.75,273.01,272.26,271.04,0.0970333,0.550033,0.626233
2015-07-17,16:30,198.6873,100221.0,282.223,282.737,81.4,81.0667,283.113,282.767,282.72,282.437,2.74517,320.647,4.97278,319.978,0.0,323.85,54.4867,344.84,372.503,241.703,282.203,280.007,277.33,274.75,273.017,272.267,271.04,0.0969333,0.549867,0.6263
2015-07-17,17:00,198.7082,100236.0,281.587,282.02,87.6667,87.0667,282.31,281.993,281.94,281.763,2.63815,335.237,4.91287,333.663,0.0,242.387,40.7,345.323,366.95,180.057,282.28,280.003,277.39,274.76,273.02,272.27,271.04,0.0968,0.549667,0.6262
2015-07-17,17:30,198.729,100225.0,281.987,282.377,84.7,84.1333,282.763,282.407,282.38,282.21,2.43403,309.64,4.24728,309.91,0.0,248.317,42.0167,342.947,369.983,179.263,282.423,280.057,277.46,274.767,273.02,272.27,271.047,0.0966333,0.5494,0.6263
2015-07-17,18:00,198.7498,100235.0,282.157,282.593,84.4333,84.3333,282.943,282.613,282.583,282.37,2.67385,319.854,4.75448,320.256,0.0,243.893,41.51,342.497,370.273,174.607,282.547,280.09,277.51,274.773,273.02,272.27,271.04,0.0965333,0.549267,0.6262
2015-07-17,18:30,198.7707,100238.0,282.223,282.513,83.7667,83.6,282.667,282.397,282.41,282.293,2.2693,325.457,3.88704,324.597,0.0,185.427,31.37,342.457,368.73,127.783,282.617,280.017,277.563,274.783,273.02,272.27,271.047,0.0964,0.549,0.626167
2015-07-17,19:00,198.7915,100231.0,282.383,282.807,81.1667,81.0333,283.15,282.833,282.847,282.61,2.6836,324.929,4.57938,325.533,0.0,247.917,43.78,333.413,370.61,166.943,282.71,280.007,277.603,274.797,273.02,272.27,271.05,0.0963,0.548833,0.626133
2015-07-17,19:30,198.8123,100240.0,282.193,282.527,84.2667,84.2,282.837,282.557,282.577,282.443,2.70921,313.097,4.86198,312.501,0.0,179.187,31.1133,341.273,368.25,121.09,282.807,279.997,277.64,274.81,273.02,272.27,271.05,0.0962333,0.548667,0.626133
2015-07-17,20:00,198.8332,100241.0,282.043,282.25,84.7667,84.2,282.537,282.29,282.343,282.287,2.49202,321.272,4.44051,321.811,0.0,115.837,19.76,340.823,364.537,72.3633,282.81,279.887,277.663,274.823,273.02,272.27,271.05,0.0961,0.548433,0.6262
2015-07-17,20:30,198.854,100241.0,282.017,282.17,85.4333,84.8667,282.417,282.203,282.263,282.26,2.28523,323.348,4.04744,322.736,0.0,86.0733,14.11,342.12,363.143,50.9433,282.803,279.757,277.677,274.833,273.02,272.27,271.05,0.0960333,0.548267,0.6261
2015-07-17,21:00,198.8748,100254.0,281.823,281.937,87.3667,86.7,282.193,281.993,282.067,282.08,2.07679,335.961,3.67833,336.828,0.0,69.16,10.0167,342.293,362.063,39.37,282.79,279.61,277.687,274.847,273.02,272.27,271.05,0.096,0.548033,0.626133
2015-07-17,21:30,198.8956,100263.0,281.793,281.867,87.0667,86.0333,282.063,281.883,281.97,282.02,1.90917,344.913,3.329,344.006,0.0,51.0567,6.69667,341.33,360.76,24.93,282.79,279.473,277.687,274.863,273.02,272.27,271.05,0.096,0.5479,0.6261
2015-07-17,22:00,198.9165,100272.0,281.393,281.37,91.6333,90.6667,281.503,281.373,281.45,281.533,1.75969,33.0615,3.1588,32.3364,0.0,35.6067,3.78333,334.41,357.273,8.95667,282.763,279.31,277.673,274.877,273.02,272.27,271.05,0.096,0.5478,0.626033
2015-07-17,22:30,198.9373,100271.0,281.077,281.01,93.7667,92.2667,281.227,281.217,281.217,281.327,1.45412,73.8757,2.68075,67.7526,0.0,23.9167,2.14,336.083,355.077,2.78333,282.727,279.13,277.653,274.887,273.02,272.27,271.05,0.0961,0.547767,0.6261
